molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID022049997,0.896551724138,298,-0.041756792333272,0.855769230769,188,-0.080096099572954,-6.63714,0.470588235294118,informer
CID022112846,0.894117647059,281,-0.04755881349305401,0.852941176471,175,-0.086609693081639,-8.27143,0.76,0.9352272727272728
CID022185475,0.7894736842110001,32,-0.06005907603064,0.8383838383840001,127,-0.09352372539878397,-25.935,0.91,0.90464135021097
CID022609863,0.880952380952,219,-0.04976033420097501,0.852941176471,176,-0.08871828063878899,-12.3429,0.95360824742268,0.971065989847716
CID023133388,0.8915662650599999,274,-0.037684277470272004,0.872549019608,255,-0.09698024092081198,-8.77143,0.5135135135135129,0.922972972972973
CID023648887,0.8142857142859999,59,-0.06235407844386401,0.707317073171,12,-0.21193097552839502,-57.2414,0.950138504155125,0.9697612732095492
CID023648890,0.808823529412,51,-0.06866142531396802,informer,informer,informer,informer,informer,informer
CID023648920,0.805970149254,49,-0.064432458017679,0.743902439024,15,-0.18889415965084597,-24.2614,0.950953678474114,0.97007874015748
CID024802788,0.840909090909,103,-0.08725996757464302,0.45679012345700004,4,-0.27446873717048,-73.1371,0.9540816326530608,informer
CID024802961,0.831325301205,89,-0.08403851707902601,0.48101265822800005,6,-0.268883382327141,-50.17,0.7352941176470591,0.8752136752136751
CID024803300,0.8095238095239999,53,-0.11627881228147152,0.518072289157,8,-0.26202099807382495,-46.9429,0.933823529411765,0.9639240506329108
CID024803301,0.8241758241760001,73,-0.09899980096070898,0.555555555556,9,-0.23723362192726194,informer,0.9067357512953372,0.956153846153846
CID024803786,0.831168831169,88,-0.07940504503548101,0.638554216867,10,-0.221996307815315,informer,0.951612903225806,informer
CID024803787,informer,informer,informer,0.493670886076,7,-0.275237078178372,-40.4286,0.951351351351351,0.97023498694517
CID024803957,0.817073170732,63,-0.08773761371897298,informer,informer,informer,,informer,0.8
CID024804298,0.8426966292129999,107,-0.080549930812256,0.32,1,-0.3176073894068339,-52.1886,0.823529411764706,0.9421319796954308
CID024804299,0.8426966292129999,108,-0.080549930812256,0.32,2,-0.315766468127474,-59.1943,0.0,0.9692722371967648
CID024804780,0.8235294117649999,72,-0.08106547491767702,0.337837837838,3,-0.347876048365885,informer,0.9268292682926828,informer
CID024804781,0.814814814815,60,-0.075016999440502,informer,informer,informer,informer,informer,informer
CID024949702,0.9072164948450001,335,-0.049725134656357986,0.805555555556,59,-0.11568020104574799,-5.54286,0.8965517241379308,0.9544
CID025033539,0.83908045977,98,-0.05231809561229401,0.8301886792450001,103,-0.09614497726841899,-4.12857,0.4,0.8602150537634409
CID025093464,0.8589743589740001,150,-0.04355476402828599,0.88,283,-0.079004635850517,-5.07143,0.928286852589641,0.962
CID025121268,0.776315789474,16,-0.062381358663198994,0.873786407767,258,-0.09259164304495501,-10.3714,0.6896551724137929,0.872072072072072
CID025190912,0.883720930233,237,-0.08503300689535201,0.7979797979800001,52,-0.09934249483888097,-11.0429,0.28,0.8577777777777779
CID025190914,0.8977272727269999,303,-0.071100159352421,0.834951456311,115,-0.08705544223410001,-6.714289999999999,0.941935483870968,0.8492753623188409
CID025263079,0.8625,159,-0.084870851447331,0.747252747253,16,-0.116953677687936,-9.07143,0.875,0.892857142857143
CID025263084,0.860759493671,154,-0.07654402431261201,0.84693877551,155,-0.08970326273712499,-9.6,0.924050632911392,0.8456140350877192
CID025263085,0.8823529411759999,230,-0.07857545985518402,0.831683168317,109,-0.093625522718248,-8.84286,0.953002610966057,0.915897435897436
CID025263100,0.880952380952,217,-0.08429858759354501,0.8061224489800001,60,-0.09647623748738696,-4.31429,0.95,0.9146005509641872
CID025263102,0.904761904762,326,-0.07455679262257901,0.814432989691,68,-0.10406126335779001,-15.75,0.953488372093023,0.916030534351145
CID025263105,0.869047619048,173,-0.085430581826144,0.82,78,-0.09095923530063803,informer,0.8875,0.841666666666667
CID025263108,informer,informer,informer,0.7894736842110001,41,-0.10339732535001199,-5.14286,0.8085106382978721,0.882962962962963
CID042618144,informer,informer,informer,0.847826086957,159,-0.096931875003592,-23.9029,0.951086956521739,0.970157068062827
CID044269265,0.894117647059,284,-0.045217190843458,0.841584158416,136,-0.093057305230985,-12.9143,0.91219512195122,0.906024096385542
CID044279444,0.9135802469140001,357,-0.04358088523515998,0.867346938776,235,-0.08530035479534698,-5.67143,0.833333333333333,0.943564356435644
CID044305551,0.942028985507,390,-0.030134063772607994,0.909090909091,363,-0.05689863315834999,-10.8286,0.941368078175896,0.911326860841424
CID044305594,0.9130434782610001,355,-0.03940805182946801,0.898876404494,342,-0.07061122509172002,-8.957139999999999,0.946107784431138,0.968156424581006
CID044305647,0.9589041095890001,398,-0.028055198092472994,0.9,349,-0.06346827748105299,-8.35857,0.94392523364486,0.967613636363636
CID044305812,0.9552238805969999,397,-0.028547456020735006,0.918604651163,382,-0.057741540228335,-13.7,0.931818181818182,0.963106796116505
