molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID010286382,,,-0.039034261433641006,,,-0.09970538002864598,-5.28143,0.920353982300885,0.959430604982206
CID010287409,,,-0.04946626012109501,,,-0.073061477411559,-14.1,0.6326530612244899,0.8685714285714291
CID010310395,,,-0.033497075249633,informer,informer,informer,informer,informer,informer
CID010358578,,,-0.050598388910836,,,-0.07512795466889399,-23.1429,0.8741258741258741,0.892121212121212
CID010452739,,,-0.05155943797651902,,,-0.078688262692892,-12.8143,0.5,0.922448979591837
CID010595057,,,-0.04692000499823003,,,-0.07730723777516597,-8.5,0.935018050541516,0.9644859813084108
CID010621826,,,-0.04745504968921301,,,-0.06350168124582102,-11.3143,0.947674418604651,0.9687671232876708
CID010639924,,,-0.05651977847972399,,,-0.08840745494520098,-8.385710000000001,0.7272727272727271,0.932544378698225
CID010757558,,,-0.063617061010545,,,-0.07334329589596099,-8.81429,0.952380952380952,0.8
CID011057468,,,-0.052684041609592,,,-0.07204000833510599,-10.3714,0.91044776119403,0.905
CID011133737,,,-0.04270407753357199,,,-0.08805972860515399,-8.385710000000001,0.8,0.93936170212766
CID011197671,,,-0.05221372257483398,,,-0.11170405148899198,-10.4571,0.948275862068966,0.969021739130435
CID011220119,,,-0.049772613022973,,,-0.07202442934049298,-2.9,0.953846153846154,0.971212121212121
CID011224168,,,-0.040410416132293986,,,-0.08708239105338303,-18.1729,0.8317757009345791,0.943283582089552
CID011231979,,,-0.057445494283141996,,,-0.12083685517109598,-12.3286,0.932835820895522,0.963461538461538
CID011373846,,,-0.037708699797219,,,-0.07876528014218799,-15.0043,0.0,0.96566265060241
CID011427162,,,-0.051201895132644996,,,-0.079113789808681,-20.6229,0.694915254237288,0.930487804878049
CID011495551,,,-0.052606614057097004,,,-0.11410414092094898,-40.7714,0.9497206703910608,0.8518518518518521
CID011514099,,,-0.047524838826419,,,-0.06666682850423598,-23.0143,0.882352941176471,0.895555555555556
CID011524582,,,-0.04641373104439399,,,-0.06215213138948801,-5.7,0.934782608695652,0.964375
CID011529890,,,-0.050435819012739,,,-0.081701346564447,-4.82857,0.8144329896907221,0.941237113402062
CID011558948,,,-0.06029882565836299,,,-0.11704114713245198,-8.457139999999999,0.9498607242339828,0.96968085106383
CID011594774,,,-0.04979155458347902,,,-0.08833394882222702,-3.8285699999999996,0.92,0.9592857142857142
CID011595752,,,-0.04750910900409901,,,-0.09207043305269999,-5.17143,0.9016393442622952,0.95546875
CID011626560,,,-0.03667061416519899,,,-0.07100468099096599,-19.8357,0.4375,0.8625
CID011633551,,,-0.057246535693858,,,-0.09650713899610301,-4.95714,0.951742627345844,0.8523809523809521
CID011682470,,,-0.051944579897895006,,,-0.102209580274681,-12.5714,0.91588785046729,0.957777777777778
CID011682680,,,-0.059784205238377006,,,-0.09856151068169698,-5.94286,0.91705069124424,0.958241758241758
CID011712734,,,-0.045180887106326006,,,-0.08966958200392902,-5.21429,0.938983050847458,0.9660714285714292
CID011715767,,,-0.060439130196414004,,,-0.07481926324744301,-51.8129,0.307692307692308,0.816666666666667
CID011716589,,,-0.05842635347629501,,,-0.09633258336594597,-4.85714,0.9537275064267348,0.971139240506329
CID011793277,,,-0.045579576465083,,,-0.06867178111803102,-4.78571,0.943217665615142,0.967335243553009
CID011959683,,,-0.039646138535563,,,-0.07331114016467298,-30.9686,0.9548872180451128,0.916788321167883
CID015407403,,,-0.04776915658243999,,,-0.10388280766864401,-12.8286,0.8767123287671229,0.9506493506493509
CID015521230,,,-0.044512035033002,,,-0.09541337019711697,-7.82857,0.947826086956522,0.9688524590163928
CID015838857,,,-0.035025209984703015,,,-0.09097406906832298,-9.78571,0.9494382022471908,0.96951871657754
CID015872399,,,-0.03764414571384201,,,-0.080923830138074,-20.6143,0.942675159235669,0.8
CID017754438,informer,informer,informer,,,-0.07473444696688299,-3.9285699999999997,0.454545454545455,0.921379310344828
CID017755233,,,-0.03832946044636101,,,-0.09136084082412797,-5.80857,0.927125506072874,0.961486486486486
CID017755746,,,-0.040463760046595,,,-0.08975718068327196,-4.524290000000001,0.915094339622642,0.957462686567164
CID017917696,,,-0.03782433574879,,,-0.086360656139615,-23.5286,0.9057591623036648,0.9022831050228308
CID018536633,,,-0.044185770889909,,,-0.09619810862327195,-5.028569999999999,0.916279069767442,0.9579335793357928
CID018536646,,,-0.04453481889236201,,,-0.093388349905208,-7.87143,0.914691943127962,0.9573033707865172
CID019879232,,,-0.046293796494690995,,,-0.066509014353144,-3.8285699999999996,0.6,0.826666666666667
CID021027446,,,-0.05031568854073799,,,-0.06774146786334,-8.557139999999999,0.921052631578947,0.907865168539326
CID021078798,,,-0.04976086757998001,,,-0.09378709292491498,-6.54286,0.945454545454545,0.850666666666667
CID022049997,,,-0.04175679233327201,,,-0.080096099572954,-6.63714,0.470588235294118,informer
CID022112846,,,-0.04755881349305401,,,-0.086609693081639,-8.27143,0.76,0.9352272727272728
CID022185475,,,-0.06005907603064,,,-0.09352372539878397,-25.935,0.91,0.90464135021097
CID022609863,,,-0.04976033420097501,,,-0.08871828063878899,-12.3429,0.95360824742268,0.971065989847716
CID023133388,,,-0.037684277470272004,,,-0.09698024092081198,-8.77143,0.5135135135135129,0.922972972972973
CID023648887,,,-0.06235407844386401,,,-0.21193097552839502,-57.2414,0.950138504155125,0.9697612732095492
CID023648890,,,-0.06866142531396802,informer,informer,informer,informer,informer,informer
CID023648920,,,-0.064432458017679,,,-0.18889415965084597,-24.2614,0.950953678474114,0.97007874015748
CID024802788,,,-0.08725996757464302,,,-0.27446873717048,-73.1371,0.9540816326530608,informer
CID024802961,,,-0.08403851707902601,,,-0.26888338232714093,-50.17,0.7352941176470591,0.8752136752136751
CID024803300,,,-0.11627881228147152,,,-0.26202099807382495,-46.9429,0.933823529411765,0.9639240506329108
CID024803301,,,-0.09899980096070898,,,-0.23723362192726194,informer,0.9067357512953372,0.956153846153846
CID024803786,,,-0.07940504503548101,,,-0.221996307815315,informer,0.951612903225806,informer
CID024803787,informer,informer,informer,,,-0.275237078178372,-40.4286,0.951351351351351,0.97023498694517
CID024803957,,,-0.08773761371897298,informer,informer,informer,,informer,0.8
CID024804298,,,-0.080549930812256,,,-0.3176073894068339,-52.1886,0.823529411764706,0.9421319796954308
CID024804299,,,-0.080549930812256,,,-0.315766468127474,-59.1943,0.0,0.9692722371967648
CID024804780,,,-0.08106547491767702,,,-0.347876048365885,informer,0.9268292682926828,informer
CID024804781,,,-0.075016999440502,informer,informer,informer,informer,informer,informer
CID024949702,,,-0.049725134656357986,,,-0.11568020104574799,-5.54286,0.8965517241379308,0.9544
CID025033539,,,-0.05231809561229401,,,-0.09614497726841899,-4.12857,0.4,0.8602150537634409
CID025093464,,,-0.04355476402828599,,,-0.079004635850517,-5.07143,0.928286852589641,0.962
CID025121268,,,-0.062381358663198994,,,-0.09259164304495501,-10.3714,0.6896551724137929,0.872072072072072
CID025190912,,,-0.08503300689535201,,,-0.09934249483888097,-11.0429,0.28,0.8577777777777779
