molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID044305594,0.888888888889,335,-0.16817693308956,0.882978723404,355,-0.21321966252699,-9.818182,0.950724638,0.965151515
CID044305647,0.924242424242,396,-0.12792570043165,0.918367346939,391,-0.183914853452259,-13.0,0.949554896,0.963722397
CID044305812,0.916666666667,390,-0.124425496169429,0.913043478261,388,-0.17661512965012,-12.5,0.940140845,0.955252918
CID044305879,0.857142857143,227,-0.176008950712629,0.873684210526,330,-0.21517415012009,-5.363636,0.948328267,0.962171053
CID044305910,0.887096774194,332,-0.17967677602457,0.869565217390999,319,-0.19790326802172,-23.954545,0.813186813,0.705128205
CID044306199,0.847457627119,187,-0.19605846251086,0.89247311828,372,-0.19894044859803,-13.045455,0.766037736,0.959363958
CID044328896,0.802816901408,61,-0.22461268001171,0.834951456311,203,-0.27006296582806,-12.454545,0.934362934,0.95021645
CID044328970,0.837837837838,156,-0.203420721946549,0.847619047619,248,-0.2584542993205,-21.4,0.75,0.409090909
CID044336137,0.828947368420999,133,-0.21825121529835,0.830188679245,187,-0.26608381316989,-11.863636,0.946875,0.960884354
CID044336144,0.810810810811,76,-0.22123627243476,0.817307692308,156,-0.301526647315249,-10.954545,0.955958549,0.97012987
CID044397011,informer,informer,informer,0.842696629212999,230,-0.23848063510785,-14.727273,0.771428571,0.965045593
CID044397192,0.913043478261,387,-0.128533055366529,0.932038834951,396,-0.15287318311355,-16.727273,0.950146628,0.964174455
CID044397230,0.854838709677,214,-0.208012882980329,0.847826086957,251,-0.227676795305569,-14.136364,0.774647887,0.969086022
CID044397393,0.897058823529,362,-0.17481546807836,0.865979381443,312,-0.211913888764349,-7.545455,0.895061728,0.899122807
CID044397687,0.825396825397,117,-0.2320575519079,0.840425531914999,217,-0.25516619086229,-6.954545,0.904494382,0.91221374
CID044433573,0.742424242424,18,-0.268494934609449,0.843137254902,232,-0.2242858313466,-22.431818,0.938628159,0.953815261
CID044479934,0.861111111111,248,-0.20551372815892,0.83,185,-0.23715812242031,-18.772727,0.76,0.94600939
CID044525485,0.802631578947,58,-0.273872921082629,0.659574468085,27,-0.42427952616938,-9.5,0.940766551,0.955769231
CID044525486,0.827160493827,122,-0.2837786904517,0.586956521739,15,-0.45374599520901,-33.959091,0.875912409,0.870786517
CID044525920,0.883720930233,320,-0.2861632673492,0.740384615385,65,-0.406733125441259,-20.136364,0.903409091,0.910852713
CID044525921,0.870588235294,284,-0.28282575926486,0.740384615385,64,-0.39380330384842,-11.681818,0.862903226,0.848684211
CID044525922,0.855421686747,217,-0.33105865339025,0.7,39,-0.4277201357928,-14.909091,0.891719745,0.896396396
CID044525923,0.857142857143,223,-0.304098114310459,0.740384615385,66,-0.422792068420549,-17.818182,0.916666667,0.929878049
CID044525924,0.892857142856999,346,-0.26763808431958,0.745098039216,70,-0.412614470320569,-9.772727,0.850877193,0.825757576
CID044525925,0.863636363636,261,-0.296663078150229,0.72641509434,52,-0.4278978659835,-20.681818,0.760869565,0.947247706
CID044525926,0.894117647059,354,-0.23326076351638,0.794392523364,115,-0.39641268268673,-4.818182,0.83,0.765306122
CID044525927,0.869047619048,280,-0.284982083667,0.75,77,-0.41430232832957,-17.454545,0.93359375,0.949339207
CID044525928,0.892857142856999,349,-0.26329875672355,0.745098039216,72,-0.40864972005415,-5.818182,0.944078947,0.958333333
CID044525929,0.841463414634,168,-0.299925373793939,0.73786407767,62,-0.411447966161259,-8.863636,0.927659574,0.943902439
CID044525930,informer,informer,informer,0.659793814433,28,-0.45061869882114,-15.909091,0.902298851,0.909448819
CID044525931,0.876543209877,298,-0.29308004603971,0.727272727273,54,-0.42234643643181,-6.590909,0.915,0.92721519
CID044525932,0.863636363636,260,-0.3219987181218,0.714285714286,46,-0.42090413178189,-12.681818,0.913265306,0.4
