molid,bglf4_c_s_1,bglf4_c_l_1,bglf4_c_w_1,bglf4_p_s_1,bglf4_p_l_1,bglf4_p_w_1,pknb_c_s_1,pknb_c_l_1,pknb_c_w_1,pknb_p_s_1,pknb_p_l_1,pknb_p_w_1
5329831,0.855855855856,164,-0.12981757567076702,0.854700854701,213,-0.5037111072306509,nan,nan,-0.018945252853357,0.7979797979800001,82,-0.16586608350821797
5329849,0.891304347826,267,-0.14377812212863003,0.891304347826,321,-0.39596861563343205,nan,nan,-0.013796041087191003,0.8101265822779999,96,-0.143900434973256
5329850,0.893617021277,273,-0.13001959944188796,0.712121212121,45,-0.6057527543636629,nan,nan,-0.013461512688536,0.8571428571430001,242,-0.11919228393356897
5329853,0.8426966292129999,122,-0.19077672850830307,0.830508474576,168,-0.545315815478514,nan,nan,-0.015305293246241003,0.8414634146340001,176,-0.14972298326464994
5329855,0.8061224489800001,46,-0.19690428305222296,0.8061224489800001,151,-0.5821138082950801,nan,nan,-0.016706015037598,0.8691588785050001,227,-0.121018792881116
5329857,0.82,63,-0.17360594172141705,0.82,187,-0.564860265841124,nan,nan,-0.016320700210937997,0.854166666667,230,-0.13121895883535498
5329860,0.82,64,-0.17914696353111006,0.82,174,-0.6092835980733861,nan,nan,-0.016036590586228,0.854166666667,232,-0.13395414204804001
5329861,0.7731958762890001,15,-0.20944074071685792,0.7731958762890001,43,-0.619072894029566,nan,nan,-0.017030140868737997,0.8556701030930001,239,-0.12873157622307196
5329868,0.79,23,-0.197896241187021,0.79,91,-0.6102028572097039,nan,nan,-0.018695000000000996,0.863636363636,201,-0.12592629466580196
5329875,0.794117647059,25,-0.19514458679736602,0.794117647059,103,-0.5824683018622909,nan,nan,-0.017271849859976,0.85,167,-0.13621474085555801
5482344,0.876404494382,229,-0.11089933297265203,informer,informer,informer,nan,nan,-0.014180245971420001,informer,informer,informer
56603966,0.862903225806,185,-0.11254513710576801,0.834645669291,260,-0.4040514184241369,nan,nan,-0.013921324467920998,0.489583333333,11,-0.205792988836916
56603973,0.859375,174,-0.122045038814535,0.8582089552240001,191,-0.47542553117521896,nan,nan,-0.018678504711852,0.790322580645,49,-0.15399660502157198
56603975,0.8267716535430001,82,-0.14785408296862995,0.809160305344,164,-0.499477602287888,nan,nan,-0.021211044340280004,0.823076923077,67,-0.139804879783861
56603980,0.820754716981,65,-0.147832489713587,0.788990825688,86,-0.521999250297017,nan,nan,-0.015810393780500996,0.8181818181820001,110,-0.13483689794812295
56603987,0.828828828829,87,-0.142127392096499,0.828828828829,202,-0.536656493258783,nan,nan,-0.016208791900425002,0.792079207921,76,-0.16460940133918203
56603995,0.861788617886,183,-0.11309908996979899,0.8425196850390001,296,-0.3929251060257118,nan,nan,-0.013938874436111002,0.484210526316,9,-0.20782295015671598
56603997,0.833333333333,92,-0.13608500689340403,0.833333333333,254,-0.5060739989817632,nan,nan,-0.016103244730892002,0.865384615385,272,-0.114811032144017
56604000,0.839285714286,110,-0.13458826154951004,0.8290598290600001,203,-0.5027018669094369,nan,nan,-0.016935220543256004,0.803921568627,90,-0.15864996883678195
56604005,0.880341880342,248,-0.10076316380084,0.8688524590160001,338,-0.355900221307904,nan,nan,-0.013670146708433,0.516483516484,15,-0.19618264902910199
56604006,0.826923076923,83,-0.15596258163320598,0.826923076923,214,-0.569717756298648,nan,nan,-0.017092741449834997,0.8648648648649999,211,-0.13492771589778604
56604013,0.860655737705,178,-0.11396181136968599,0.84126984127,284,-0.41289437814314994,nan,nan,-0.013251433068970999,0.494736842105,13,-0.205546815374412
56604020,0.8,35,-0.17070952899127598,0.8,76,-0.677204718538779,nan,nan,-0.016104887937213,0.895833333333,329,-0.10855184611447997
56604024,0.821428571429,67,-0.14999240923852497,0.821428571429,199,-0.47214142328806497,nan,nan,-0.01793848634237,0.817391304348,59,-0.15060962521847998
56604030,0.849557522124,144,-0.13232993882470395,0.8487394957979999,130,-0.5505208836695349,nan,nan,-0.020755724338494,0.8490566037739999,159,-0.13432036057036703
56604034,0.8780487804880001,236,-0.10491929560494397,informer,informer,informer,nan,nan,-0.016566258918394,informer,informer,informer
56604044,0.783505154639,19,-0.18111252861609706,0.783505154639,61,-0.601243693963411,nan,nan,-0.014048013374810993,0.865979381443,276,-0.12619175370413196
56604049,0.824817518248,78,-0.14325547173455705,0.824817518248,235,-0.5052990219231831,nan,nan,-0.017184208130277004,0.821428571429,65,-0.150649574384772
56657596,0.9130434782610001,328,-0.08436959074701797,0.890756302521,324,-0.32939409750721604,nan,nan,-0.014792040594169999,0.885714285714,318,-0.10062364186116302
56667992,0.925925925926,345,-0.07265380268111801,0.802469135802,64,-0.525112647399929,nan,nan,-0.015496915478528996,0.886597938144,326,-0.098164492682224
56667993,0.9074074074070001,317,-0.08206734175320696,0.883928571429,339,-0.3538116621051589,nan,nan,-0.013813729478499997,0.865979381443,278,-0.09876697098879297
56681565,0.8971962616820001,292,-0.08773479550559696,0.7625,46,-0.5668970924920491,nan,nan,-0.015974896298459,0.9009009009010001,317,-0.088873176486348
57390087,0.871794871795,217,-0.113376641233043,0.822916666667,71,-0.5371452267262828,nan,nan,-0.019883372686312,0.8518518518520001,220,-0.12143792877532096
57391091,0.84347826087,126,-0.13511767896292903,0.8235294117649999,218,-0.5064895570594841,nan,nan,-0.016284803396792,0.78640776699,72,-0.16479571872921
57391092,0.842975206612,123,-0.13673865066794502,0.814516129032,182,-0.5614078712261961,nan,nan,-0.020742484337504002,0.788990825688,74,-0.16356436797718898
57391093,0.8984375,293,-0.09987212422360899,0.8490566037739999,166,-0.47058184761023014,nan,nan,-0.022260130526571005,0.84347826087,186,-0.13380034196517498
57391094,0.8861788617890001,260,-0.11159349709012997,0.831683168317,119,-0.48696037948375204,nan,nan,-0.023602229647432995,0.868421052632,241,-0.11990390633686501
57391095,0.8671875,199,-0.12268316486846301,0.833333333333,129,-0.4866035215124592,nan,nan,-0.022141540659349996,0.8677685950409999,235,-0.11877380909548105
57391096,0.8421052631579999,120,-0.14183663397400306,informer,informer,informer,nan,nan,-0.020883724489479,informer,informer,informer
57391097,0.8666666666670001,196,-0.11808523518864794,0.8652482269499999,185,-0.4706763638226841,nan,nan,-0.017530772162299,0.821138211382,97,-0.14969841886663593
57391875,0.896551724138,285,-0.091747463330952,0.884297520661,342,-0.3331793523704131,nan,nan,-0.012957679472593998,0.409638554217,5,-0.23414876960976397
57392873,0.824742268041,77,-0.15468511133911697,0.824742268041,111,-0.587799091786813,nan,nan,-0.019539676214775994,0.752941176471,56,-0.18427271677109297
57393604,0.8404255319149999,116,-0.13871358212085808,0.767123287671,52,-0.623986221707383,nan,nan,-0.017891284735181,0.865168539326,268,-0.11522921387122896
57394599,0.8691588785050001,208,-0.12428490415818697,0.8082191780820001,66,-0.5459581956141879,nan,nan,-0.021379155666870004,0.8738738738740001,247,-0.11930296183571099
57394600,0.883495145631,255,-0.10640418319472604,0.883495145631,291,-0.3583256871720989,nan,nan,-0.012943143951743,0.8369565217389999,162,-0.12875966680833
57394601,0.901639344262,301,-0.09968694743036402,0.8383838383840001,143,-0.4863307283397021,nan,nan,-0.021052591663696996,0.8688524590160001,223,-0.12090650379895397
57394602,0.8699186991869999,211,-0.12265420423209307,0.846153846154,159,-0.491191283097979,nan,nan,-0.024989356338769003,0.798165137615,86,-0.15581532341530901
57395310,0.7830188679250001,18,-0.18037130943444996,0.7747747747750001,55,-0.6729080655185249,nan,nan,-0.014804955620302996,0.8365384615379999,158,-0.13947892646818305
57395317,0.8828125,253,-0.10846793128093501,0.8518518518520001,112,-0.503527422770216,nan,nan,-0.020919901285648,0.8362068965520001,156,-0.13801326634057598
57396350,0.873949579832,225,-0.11785782473432405,0.8505747126440001,234,-0.459356447685565,nan,nan,-0.022015594602180003,0.8545454545450001,179,-0.13204689005385292
57396351,0.8691588785050001,209,-0.12488200684457895,0.8082191780820001,72,-0.527925798287646,nan,nan,-0.021408652281115,0.8738738738740001,249,-0.118170309026157
57396352,0.8613861386139999,181,-0.13494741880190705,0.791044776119,24,-0.563486334032436,nan,nan,-0.022721624897353,0.844660194175,121,-0.131048795342371
57396353,0.826086956522,80,-0.150699355924736,informer,informer,informer,nan,nan,-0.017896547659719,informer,informer,informer
57398144,0.845454545455,132,-0.14025290049072903,0.786516853933,75,-0.622640421728275,nan,nan,-0.015843377558063004,0.7731958762890001,64,-0.17164186678447696
57398145,0.8421052631579999,121,-0.13485132235090105,0.831932773109,221,-0.5126436411630702,nan,nan,-0.015825034838641,0.747474747475,54,-0.17889619079827304
57398146,0.870229007634,214,-0.11876253058656999,0.8432835820899999,308,-0.44344039969820714,nan,nan,-0.017565681512208997,0.689655172414,31,-0.19511787932402402
57398147,0.846846846847,135,-0.13589914563633904,0.8404255319149999,82,-0.5792749168735991,nan,nan,-0.021437180888263997,0.8571428571430001,189,-0.13145520436197897
57398148,0.838095238095,106,-0.15274584892505003,0.827272727273,215,-0.5532232022545529,nan,nan,-0.018938393029075996,0.8125,104,-0.164735576782473
57398149,0.777777777778,16,-0.18587957686091108,0.777777777778,49,-0.607461602741886,nan,nan,-0.020941941431747997,0.756097560976,58,-0.17941322187755301
57398150,0.863636363636,188,-0.10842678553278698,0.8421052631579999,290,-0.36916801669182997,nan,nan,-0.012609661999859996,0.722772277228,39,-0.136543778063191
57398151,0.900826446281,299,-0.10174332860991604,0.8367346938779999,135,-0.48982995409860913,nan,nan,-0.022871996434542997,0.8677685950409999,219,-0.12110457489220702
57398152,0.901639344262,302,-0.09871928503495202,0.826530612245,101,-0.510271794982055,nan,nan,-0.020444983436475998,0.8688524590160001,225,-0.12299208662296998
57398153,0.850393700787,145,-0.13167325021887696,0.8320610687019999,155,-0.5048140628660271,nan,nan,-0.021309193309412004,0.8549618320610001,163,-0.12221181630186095
57398154,0.868686868687,204,-0.13044837451338503,0.78125,12,-0.615943864059733,nan,nan,-0.019177947235056995,0.8695652173909999,243,-0.13300886680625704
57398861,0.8095238095239999,51,-0.15635291918200703,0.7547169811319999,44,-0.5548203900535542,nan,nan,-0.019690506242648002,0.841584158416,133,-0.13561702092154299
57398866,0.914285714286,329,-0.08539870757144498,0.869047619048,226,-0.39574148760903505,nan,nan,-0.016614960860016,0.8842105263160001,291,-0.10756584789723196
57398867,0.92523364486,343,-0.07554890328360897,0.9009009009010001,328,-0.3554672994746819,nan,nan,-0.015103742453087994,0.885416666667,316,-0.102842115394701
57399799,0.859813084112,176,-0.13316153712749504,0.810810810811,96,-0.555243293672095,nan,nan,-0.022497260601599997,0.8545454545450001,155,-0.133014615199396
57399800,0.858333333333,171,-0.12928027568580203,0.8387096774189999,183,-0.46706012723655504,nan,nan,-0.018899970494406,0.848214285714,210,-0.12422182110147198
57399801,0.929203539823,348,-0.06554194002811402,0.45454545454499995,9,-0.7872297475930271,nan,nan,-0.013839288051168,0.9130434782610001,339,-0.09451519064955693
57399802,0.8484848484849999,138,-0.12350630439287805,0.847619047619,277,-0.42184994525702313,nan,nan,-0.013545584195337,0.847826086957,208,-0.11682222218284896
57399803,0.9126213592229999,327,-0.07850085787037807,0.885714285714,300,-0.364018867645032,nan,nan,-0.016160273032247006,0.862745098039,193,-0.09433823719960698
57399804,0.90625,312,-0.09207947860260601,0.8730158730159999,270,-0.3622577925324072,nan,nan,-0.016921419918699998,0.864583333333,205,-0.10463531381127904
57399805,0.896551724138,286,-0.092455662347221,0.853658536585,246,-0.398916618967494,nan,nan,-0.015608622998984002,0.8679245283020001,273,-0.11769937562575798
57400541,0.843137254902,124,-0.13572459974472004,0.8317757009350001,207,-0.49321729392369895,nan,nan,-0.019674830743381992,0.8043478260870001,75,-0.15849495800256896
57400542,0.919191919192,338,-0.07427097435824298,0.903846153846,348,-0.30315247337796086,nan,nan,-0.015183752833650995,0.911764705882,335,-0.07598988955100702
57400544,0.904255319149,306,-0.129881279697143,0.88,269,-0.4071710621674379,nan,nan,-0.012990712144402002,0.8414634146340001,178,-0.12639721705042994
57400545,0.8163265306119999,61,-0.15805858080086907,0.794117647059,104,-0.5365135562029473,nan,nan,-0.019646280865781997,0.813186813187,106,-0.14428443544472697
57401572,0.855855855856,165,-0.12947684671567303,0.855855855856,190,-0.49873788626067295,nan,nan,-0.021731547616825997,0.8407079646019999,107,-0.13248132523105796
57401573,0.859813084112,177,-0.11170758284393703,0.8584070796459999,316,-0.39072850635966305,nan,nan,-0.013644430028902001,0.714285714286,37,-0.136133233770131
57401574,0.892156862745,271,-0.10560593497157504,0.8101265822779999,77,-0.5286013319286851,nan,nan,-0.016835945923913995,0.846153846154,206,-0.131998390441251
57401575,0.837837837838,104,-0.136948641402317,0.837837837838,154,-0.49767338785082704,nan,nan,-0.018476847804767,0.8691588785050001,286,-0.10990755092639398
57403316,0.863636363636,189,-0.11963450082471698,0.8602150537630001,195,-0.49215083411164484,nan,nan,-0.016027269217763995,0.8181818181820001,112,-0.15212754502623296
57403317,0.868421052632,202,-0.12483587882717502,0.8414634146340001,210,-0.49448097670061997,nan,nan,-0.024074685122555,0.853448275862,149,-0.132262946925205
57403318,0.8217821782179999,69,-0.14949850797152608,0.8217821782179999,177,-0.5222673749022471,nan,nan,-0.018909051881923003,0.839622641509,105,-0.130725494721293
57403319,0.877049180328,230,-0.11575221067216396,0.8571428571430001,219,-0.43668675444431193,nan,nan,-0.019144600554464996,0.8584070796459999,244,-0.11895871592351802
57403320,0.835164835165,102,-0.13160983308018004,0.835164835165,265,-0.39088632819565505,nan,nan,-0.016017463762293002,0.886363636364,320,-0.08835135904979298
5793317,0.8989898989899999,296,-0.08651388980050505,0.47457627118600004,16,-0.837005583895978,nan,nan,-0.011046365449877003,0.8901098901100001,330,-0.102249649346715
579429,0.849462365591,142,-0.13039463321222203,0.849462365591,172,-0.440585401402437,nan,nan,-0.029048955090729994,0.911764705882,337,-0.068287590216913
599038,0.9157894736839999,332,-0.0792383281598181,0.9,329,-0.338293521246973,nan,nan,-0.013236805332896995,0.61038961039,17,-0.190448443013226
6518526,0.7979797979800001,31,-0.17722829284053998,0.7979797979800001,121,-0.5948621495717219,nan,nan,-0.016275770618306,0.867346938776,275,-0.136679237050991
6539046,0.885416666667,257,-0.09984629329539499,0.6461538461540001,17,-0.751787406303058,nan,nan,-0.014184406594136995,0.9,321,-0.09778492866418198
6539049,0.908256880734,320,-0.083807858028554,0.529411764706,22,-0.7578757875391409,nan,nan,-0.012710719447174999,0.878787878788,308,-0.10470235220941697
6539056,0.904761904762,309,-0.08307615515420098,0.426229508197,3,-0.865285753503956,nan,nan,-0.012100648694654,0.9181818181820001,347,-0.09120663657786895
6539075,0.9019607843140001,303,-0.08412233884025096,0.5,4,-0.895340323402461,nan,nan,-0.012084138596686,0.905263157895,344,-0.085203792807012
6539081,0.8691588785050001,210,-0.10943529854361797,0.56338028169,5,-0.8459563162786341,nan,nan,-0.016088127729883002,0.8938053097349999,301,-0.09832280269874599
6539085,0.896551724138,287,-0.09068125038222301,0.565789473684,28,-0.7558149372737668,nan,nan,-0.014257390211970002,0.888888888889,328,-0.103900365009545
6539086,0.887931034483,264,-0.09481959938130399,0.5714285714289999,39,-0.7354676058528221,nan,nan,-0.014961443539943005,0.8691588785050001,288,-0.11784551213293398
6539087,0.891891891892,268,-0.09151818577316699,0.514285714286,21,-0.773992652504066,nan,nan,-0.016630066437890997,0.894230769231,327,-0.10514100802554402
6539089,0.891891891892,269,-0.091054948407291,0.575342465753,29,-0.7499552596938791,nan,nan,-0.015539028023313,0.894230769231,309,-0.10566732512390105
6539093,0.88,247,-0.099761284179801,0.52380952381,27,-0.7830682049982081,nan,nan,-0.011427464374602993,0.893617021277,334,-0.10075090753751297
6539097,0.91,322,-0.08058753344511198,0.5245901639339999,33,-0.726795941471825,nan,nan,-0.011821699679407001,0.902173913043,340,-0.09716406511801598
6539099,0.9,298,-0.08645909383927299,0.532258064516,34,-0.784153933691599,nan,nan,-0.012188110129500994,0.903225806452,342,-0.09342183701129897
6539107,0.92523364486,344,-0.06797461919250297,informer,informer,informer,nan,nan,-0.012610273680243998,informer,informer,informer
6539108,0.915094339623,330,-0.079297104108798,informer,informer,informer,nan,nan,-0.012629504342806994,informer,informer,informer
6539364,0.868686868687,205,-0.12905050337232704,0.865853658537,225,-0.534826596219839,nan,nan,-0.011700415226403,0.44776119403000003,4,-0.346342999559229
6539369,0.872549019608,220,-0.126372890170746,0.8705882352940001,243,-0.5342252562586,nan,nan,-0.011126221353176995,0.426470588235,0,-0.351299929274538
6539382,0.872727272727,222,-0.125068560219246,0.860869565217,325,-0.4826395912569921,nan,nan,-0.015235554456889002,0.53164556962,12,-0.308291446679461
6539385,0.826923076923,84,-0.16282213724892797,0.826923076923,247,-0.581608988310192,nan,nan,-0.015343580391491004,0.538461538462,16,-0.31058286289691006
6539390,0.845454545455,133,-0.14498077345200502,0.834782608696,266,-0.556279725898253,nan,nan,-0.014669571415564998,0.583333333333,28,-0.294916824179632
6539397,0.87962962963,243,-0.123571646149501,0.87962962963,337,-0.43525952691786296,nan,nan,-0.015011900016524,0.5324675324679999,14,-0.29680057600484
6539409,0.8317757009350001,90,-0.14776379225312494,0.8317757009350001,201,-0.5606775910623679,nan,nan,-0.013473639890589,0.607142857143,32,-0.254486344622266
6539411,0.8545454545450001,159,-0.14074812029117695,0.85,228,-0.57464146537881,nan,nan,-0.01585316808139,0.595238095238,30,-0.275884449131357
6539412,0.839622641509,111,-0.150445484862887,0.8289473684209999,162,-0.6309399082172331,nan,nan,-0.015058514263259,0.614457831325,34,-0.265858532661792
6539413,0.848214285714,137,-0.14141139985476597,0.848214285714,252,-0.5879978955917329,nan,nan,-0.015647135332021,0.542168674699,18,-0.294207720681342
6539414,0.845454545455,134,-0.14561190758717202,0.845454545455,240,-0.5995978801038699,nan,nan,-0.013093203242038002,0.616279069767,36,-0.264894036958212
6539417,0.881818181818,251,-0.11252258824719802,0.8695652173909999,231,-0.48263983126269605,nan,nan,-0.014508769822696001,0.58024691358,24,-0.26500493357399496
6539418,0.877192982456,231,-0.11510459040714002,0.876288659794,267,-0.4687449571775231,nan,nan,-0.013204838092471,0.5714285714289999,22,-0.27096133012330903
6539422,0.8793103448280001,242,-0.11487834889214195,0.878787878788,279,-0.4601625756820069,nan,nan,-0.012511546189940999,0.581395348837,26,-0.26469776028005704
6539424,0.904761904762,310,-0.09951892956554999,0.8705882352940001,249,-0.4477299289150999,nan,nan,-0.012182848778189998,0.6625,42,-0.22683331294927403
6539430,0.881818181818,252,-0.11756665678963403,0.881818181818,317,-0.449056953669498,nan,nan,-0.014813734111319997,0.662790697674,44,-0.23059670202893695
6539439,0.868421052632,203,-0.11866689084430901,0.868421052632,305,-0.45911267124789906,nan,nan,-0.012849416747707001,0.655555555556,40,-0.226574460529526
6539440,0.841584158416,119,-0.143305520317965,0.841584158416,245,-0.5287267054280169,nan,nan,-0.014693974583877,0.717647058824,50,-0.20285697033689495
6539451,0.918604651163,337,-0.08577194493181196,0.82,94,-0.493622372563045,nan,nan,-0.012023762354137001,0.910112359551,333,-0.084422693819024
6539453,0.83908045977,108,-0.149031725286037,0.735849056604,6,-0.673734213635193,nan,nan,-0.014600942460307001,0.8928571428569999,305,-0.10749629439876801
6539466,0.894736842105,280,-0.09854906564768096,0.816666666667,108,-0.5248126415376279,nan,nan,-0.014553007072205002,0.872093023256,296,-0.10472798637203998
6539478,0.908163265306,319,-0.087989266814611,0.822580645161,83,-0.51226896508809,nan,nan,-0.014338259434102,0.875,300,-0.100228593670819
6539482,0.904255319149,307,-0.09135160578613298,0.810344827586,90,-0.51810364102746,nan,nan,-0.014231784922868997,0.8953488372089999,313,-0.09823926622094104
6539487,0.911764705882,326,-0.08483039627811402,0.85,148,-0.452232389992937,nan,nan,-0.012782697937226004,0.915094339623,343,-0.08113824387307504
6539502,0.8723404255320001,218,-0.11075877500373695,0.8196721311480001,124,-0.5438635775565739,nan,nan,-0.015019255218226998,0.886363636364,322,-0.09420529806227002
6539521,0.918367346939,336,-0.07229033288019798,0.8387096774189999,204,-0.4049254296111451,nan,nan,-0.012215928167905999,0.886363636364,324,-0.08625242079136099
6539522,0.864583333333,191,-0.11848127852999904,0.728813559322,0,-0.566152252358485,nan,nan,-0.014167941073296997,0.865168539326,270,-0.117076172952562
6539567,0.777777777778,17,-0.1849009769150831,0.777777777778,30,-0.6378332513125411,nan,nan,-0.018413278284568,0.879120879121,299,-0.11307086978383402
6539574,0.833333333333,93,-0.13754278871562906,0.8217821782179999,212,-0.4978951620154432,nan,nan,-0.016796871823415993,0.8695652173909999,290,-0.10787974896915603
6539584,0.81,52,-0.15565647475893596,0.7884615384620001,80,-0.5358464172862889,nan,nan,-0.016641811367994003,0.8064516129029999,92,-0.140017950728752
6539592,0.817204301075,62,-0.15247850919615102,0.8061224489800001,152,-0.518000171835543,nan,nan,-0.016940605359777997,0.85393258427,228,-0.11708749998766602
6539597,0.84375,127,-0.129090530688527,0.7567567567569999,47,-0.653110881140839,nan,nan,-0.017899897617629,0.89247311828,332,-0.09296522067631
6539598,0.8484848484849999,139,-0.13138441306329907,0.782051282051,63,-0.6023762146843691,nan,nan,-0.019055563312432,0.8842105263160001,314,-0.10057848703744594
6539599,0.851485148515,150,-0.131736737581625,0.839622641509,153,-0.529999395384838,nan,nan,-0.018582733387885,0.863157894737,262,-0.10929328027630901
6539600,0.84693877551,136,-0.13044502010193704,0.834951456311,118,-0.55588103222602,nan,nan,-0.017918246474392,0.858695652174,250,-0.10812448795182099
6539603,0.7978723404260001,30,-0.16267839141213894,0.787878787879,74,-0.542731414984997,nan,nan,-0.019684067525834,0.8709677419349999,294,-0.10364290098469
6539607,0.7954545454549999,27,-0.165204927429345,0.784946236559,68,-0.5552054625994531,nan,nan,-0.020903448912073,0.873563218391,298,-0.10111024472374897
6539611,0.8383838383840001,107,-0.13690292893951594,0.8155339805830001,188,-0.5193256601043617,nan,nan,-0.016155700647437994,0.8369565217389999,164,-0.131920628245838
6539617,0.8404255319149999,117,-0.1327657369890491,0.714285714286,40,-0.6914988833248581,nan,nan,-0.015834384013731002,0.8777777777779999,304,-0.106043361368727
6539620,0.851063829787,149,-0.130400773343122,0.710144927536,41,-0.682448886200208,nan,nan,-0.015939951086498004,0.876404494382,302,-0.109440085823276
6539751,0.854166666667,157,-0.13197054183901596,0.83,236,-0.45659056546508503,nan,nan,-0.017312501650987994,0.840909090909,174,-0.13050259292551603
6603857,0.87962962963,244,-0.114133040993047,0.867256637168,209,-0.462018854416407,nan,nan,-0.015685683665898002,0.8105263157889999,98,-0.15330693468730802
70682205,0.810810810811,53,-0.15522295476016296,0.747747747748,38,-0.5553249592669929,nan,nan,-0.019442744570533,0.837606837607,99,-0.13154717333523394
70696859,0.8125,54,-0.15355379119951798,0.771929824561,56,-0.562166675112298,nan,nan,-0.017634203943512998,0.838983050847,103,-0.13533393602509902
766948,0.877551020408,234,-0.11591302909778897,0.877551020408,251,-0.3733231216285469,nan,nan,-0.032195176030239,0.871287128713,237,-0.08249477866059497
9604911,0.844660194175,131,-0.140452940700671,0.8356164383560001,186,-0.5741413810981788,nan,nan,-0.015947564217384004,0.84375,188,-0.15063579614444103
9604912,0.8666666666670001,197,-0.12407848837186694,0.819444444444,132,-0.5561324108435389,nan,nan,-0.016729983178662,0.867346938776,282,-0.13100087745732
9604915,0.865384615385,193,-0.12349842575749803,0.849315068493,222,-0.509806263468248,nan,nan,-0.015913696748473996,0.865979381443,280,-0.13193043537517296
9604922,0.80198019802,40,-0.16959202217557004,0.80198019802,139,-0.619761788103249,nan,nan,-0.015713786573826,0.835051546392,152,-0.15245361885555603
9604926,0.872727272727,223,-0.11470053613466599,0.858695652174,189,-0.4704722526936831,nan,nan,-0.015458791193837999,0.84,172,-0.14375264743534902
9604940,0.84,113,-0.14478183303620204,0.828571428571,156,-0.5948067143753301,nan,nan,-0.014814848183879004,0.8387096774189999,170,-0.15269256154830302
9604943,0.785714285714,22,-0.18195157699463899,0.785714285714,79,-0.670212041692668,nan,nan,-0.016966618519164,0.84375,190,-0.153688418396084
9604948,0.839622641509,112,-0.142132075391802,0.8181818181820001,99,-0.650065453739694,nan,nan,-0.015522972091562996,0.8613861386139999,258,-0.14293516085869304
9604958,0.843137254902,125,-0.14192294179638604,0.833333333333,180,-0.574896416546455,nan,nan,-0.014973687079747004,0.8421052631579999,184,-0.154836658670372
9604970,0.855769230769,161,-0.128157260386831,0.8356164383560001,192,-0.49478591185622295,nan,nan,-0.016643602155350008,0.861111111111,187,-0.13371813692477896
9800117,0.865384615385,194,-0.112927642242465,0.8317757009350001,248,-0.413461107824982,nan,nan,-0.013980645866420002,0.829787234043,140,-0.13072541638386298
9822610,0.802083333333,42,-0.18259669546073504,informer,informer,informer,nan,nan,-0.013253562813863995,informer,informer,informer
9827373,0.8571428571430001,170,-0.13077402874376096,0.805555555556,54,-0.5982783186601869,nan,nan,-0.015915240637478,0.891089108911,323,-0.10556912016690796
9857146,0.879120879121,241,-0.105230719280656,0.8783783783779999,273,-0.3871125624704961,nan,nan,-0.017244326448043003,0.867469879518,279,-0.11383961751684198
9858084,0.8666666666670001,198,-0.12006196410697792,0.8630136986299999,197,-0.46349562861799415,nan,nan,-0.016625941971966998,0.853658536585,224,-0.121477943562921
9858662,0.928571428571,347,-0.06948383606566805,0.634920634921,11,-0.6793629232020351,nan,nan,-0.012646082038058998,0.8977272727269999,336,-0.08610037928626199
9873849,0.833333333333,94,-0.14399155122681606,0.824427480916,131,-0.5295678248145509,nan,nan,-0.021517139003095997,0.860655737705,207,-0.12293303944026299
9885504,0.878787878788,239,-0.103074634265849,0.843137254902,302,-0.382434542804144,nan,nan,-0.015347273266248997,0.8681318681319999,284,-0.10259070633936801
9890357,0.8,36,-0.15984119137956596,0.8,133,-0.535074567041489,nan,nan,-0.017938086132797997,0.865384615385,274,-0.117783922419712
9901444,0.92,340,-0.07801779751537097,0.587301587302,10,-0.761488065308008,nan,nan,-0.013921083894225998,0.9010989010989999,338,-0.09082012729449204
9917474,0.862903225806,186,-0.125683866835673,0.838095238095,136,-0.487226084592732,nan,nan,-0.020443297841468,0.858267716535,171,-0.11786863179871399
9922527,0.904255319149,308,-0.09034053050962298,0.816901408451,93,-0.398615721847978,nan,nan,-0.014120872654706997,0.869047619048,285,-0.114917226428457
9926067,0.929292929293,349,-0.070683331715328,0.701492537313,35,-0.652954967697909,nan,nan,-0.013106675949492996,0.860465116279,254,-0.10551263323099998
9927432,0.876288659794,228,-0.11484030583527105,0.767123287671,57,-0.54387777509264,nan,nan,-0.015307476039434,0.8777777777779999,306,-0.10545670130016699
9944269,0.90099009901,300,-0.08842858631616798,0.6857142857140001,23,-0.6316282213468808,nan,nan,-0.013557102261642001,0.8804347826090001,310,-0.09936579232245195
9947709,0.87,213,-0.109006994255742,0.87,268,-0.420193650465839,nan,nan,-0.015076785704853997,0.820224719101,114,-0.13912991811760397
9951300,0.872549019608,221,-0.11300963286904399,0.8705882352940001,255,-0.4365266160615238,nan,nan,-0.015061311323345997,0.844660194175,123,-0.12834515559701598
44532523,informer,informer,informer,0.843137254902,149,-0.47058182475391896,informer,informer,informer,0.862903225806,195,-0.121580260294567
6539593,informer,informer,informer,0.835051546392,237,-0.49588300541871005,informer,informer,informer,0.873563218391,293,-0.10743227720995896
448008,informer,informer,informer,0.828125,117,-0.531135542178881,informer,informer,informer,0.865168539326,266,-0.10689147147928896
9826308,informer,informer,informer,0.8,122,-0.5549152523569508,informer,informer,informer,0.8165137614679999,57,-0.14735253889884004
6539047,informer,informer,informer,0.465517241379,15,-0.8273199016946939,informer,informer,informer,0.9130434782610001,348,-0.08462619956302697
9910722,informer,informer,informer,0.8504672897200001,295,-0.448905333422181,informer,informer,informer,0.851063829787,216,-0.11478399526393698
