molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw
9604943,0.785714285714,22,-0.18195157699463896,0.785714285714,79,-0.670212041692668
9604948,0.839622641509,112,-0.142132075391802,0.8181818181820001,99,-0.6500654537396939
9604958,0.843137254902,125,-0.14192294179638604,0.833333333333,180,-0.5748964165464551
9604970,0.855769230769,161,-0.128157260386831,0.8356164383560001,192,-0.49478591185622295
9800117,0.865384615385,194,-0.11292764224246502,0.8317757009350001,248,-0.413461107824982
9822610,0.802083333333,42,-0.18259669546073504,informer,informer,informer
9827373,0.8571428571430001,170,-0.13077402874376096,0.805555555556,54,-0.598278318660187
9857146,0.879120879121,241,-0.105230719280656,0.8783783783779999,273,-0.3871125624704961
9858084,0.8666666666670001,198,-0.12006196410697795,0.8630136986299999,197,-0.4634956286179941
9858662,0.928571428571,347,-0.06948383606566805,0.634920634921,11,-0.6793629232020351
9873849,0.833333333333,94,-0.14399155122681606,0.824427480916,131,-0.5295678248145509
9885504,0.878787878788,239,-0.103074634265849,0.843137254902,302,-0.38243454280414396
9890357,0.8,36,-0.15984119137956596,0.8,133,-0.535074567041489
9901444,0.92,340,-0.07801779751537097,0.587301587302,10,-0.7614880653080079
9917474,0.862903225806,186,-0.125683866835673,0.838095238095,136,-0.48722608459273203
9922527,0.904255319149,308,-0.09034053050962298,0.816901408451,93,-0.398615721847978
9926067,0.929292929293,349,-0.070683331715328,0.701492537313,35,-0.652954967697909
9927432,0.876288659794,228,-0.11484030583527104,0.767123287671,57,-0.54387777509264
9944269,0.90099009901,300,-0.08842858631616798,0.6857142857140001,23,-0.6316282213468808
9947709,0.87,213,-0.109006994255742,0.87,268,-0.420193650465839
9951300,0.872549019608,221,-0.11300963286904399,0.8705882352940001,255,-0.4365266160615238
44532523,informer,informer,informer,0.843137254902,149,-0.4705818247539191
6539593,informer,informer,informer,0.835051546392,237,-0.49588300541871005
448008,informer,informer,informer,0.828125,117,-0.531135542178881
9826308,informer,informer,informer,0.8,122,-0.5549152523569508
6539047,informer,informer,informer,0.465517241379,15,-0.8273199016946939
9910722,informer,informer,informer,0.8504672897200001,295,-0.448905333422181
5329854,informer,informer,informer,0.8068181818179999,157,-0.558958380736911
9901964,informer,informer,informer,0.796610169492,36,-0.549139372426583
57399798,informer,informer,informer,0.814814814815,102,-0.5362971852394871
44532204,informer,informer,informer,0.83950617284,147,-0.44884615276530615
44418539,informer,informer,informer,0.893617021277,280,-0.40257179199178983
25218614,informer,informer,informer,informer,informer,informer
6539361,informer,informer,informer,0.8235294117649999,144,-0.6918123114884782
766949,informer,informer,informer,0.868686868687,262,-0.4198975887332051
16048303,informer,informer,informer,0.788235294118,85,-0.562756872957086
44397010,informer,informer,informer,0.9029126213590001,347,-0.31927615412203997
