molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw
6539451,,,-0.012023762354137001,0.910112359551,333,-0.084422693819024
6539453,,,-0.014600942460307001,0.8928571428569999,305,-0.10749629439876801
6539466,,,-0.014553007072205002,0.872093023256,296,-0.10472798637203998
6539478,,,-0.014338259434102,0.875,300,-0.100228593670819
6539482,,,-0.014231784922868997,0.8953488372089999,313,-0.09823926622094104
6539487,,,-0.012782697937226004,0.915094339623,343,-0.08113824387307504
6539502,,,-0.015019255218226998,0.886363636364,322,-0.09420529806227002
6539521,,,-0.012215928167905999,0.886363636364,324,-0.08625242079136099
6539522,,,-0.014167941073296997,0.865168539326,270,-0.117076172952562
6539567,,,-0.018413278284568,0.879120879121,299,-0.11307086978383402
6539574,,,-0.016796871823415993,0.8695652173909999,290,-0.10787974896915603
6539584,,,-0.016641811367994003,0.8064516129029999,92,-0.140017950728752
6539592,,,-0.016940605359777997,0.85393258427,228,-0.11708749998766602
6539597,,,-0.017899897617629,0.89247311828,332,-0.09296522067631
6539598,,,-0.019055563312432,0.8842105263160001,314,-0.10057848703744594
6539599,,,-0.018582733387885,0.863157894737,262,-0.10929328027630901
6539600,,,-0.017918246474392,0.858695652174,250,-0.10812448795182099
6539603,,,-0.019684067525834,0.8709677419349999,294,-0.10364290098469
6539607,,,-0.020903448912073,0.873563218391,298,-0.10111024472374897
6539611,,,-0.016155700647437994,0.8369565217389999,164,-0.131920628245838
6539617,,,-0.015834384013731002,0.8777777777779999,304,-0.106043361368727
6539620,,,-0.015939951086498004,0.876404494382,302,-0.109440085823276
6539751,,,-0.017312501650987994,0.840909090909,174,-0.13050259292551603
6603857,,,-0.015685683665898002,0.8105263157889999,98,-0.15330693468730802
70682205,,,-0.019442744570533,0.837606837607,99,-0.13154717333523394
70696859,,,-0.017634203943512998,0.838983050847,103,-0.13533393602509902
766948,,,-0.032195176030239,0.871287128713,237,-0.08249477866059497
9604911,,,-0.015947564217384004,0.84375,188,-0.15063579614444103
9604912,,,-0.016729983178662,0.867346938776,282,-0.13100087745732
9604915,,,-0.015913696748473996,0.865979381443,280,-0.13193043537517296
9604922,,,-0.015713786573826,0.835051546392,152,-0.15245361885555603
9604926,,,-0.015458791193837999,0.84,172,-0.14375264743534902
9604940,,,-0.014814848183879004,0.8387096774189999,170,-0.15269256154830302
9604943,,,-0.016966618519164,0.84375,190,-0.153688418396084
9604948,,,-0.015522972091562996,0.8613861386139999,258,-0.14293516085869304
9604958,,,-0.014973687079747004,0.8421052631579999,184,-0.154836658670372
9604970,,,-0.016643602155350008,0.861111111111,187,-0.13371813692477896
9800117,,,-0.013980645866420002,0.829787234043,140,-0.13072541638386298
9822610,,,-0.013253562813863995,informer,informer,informer
9827373,,,-0.015915240637478,0.891089108911,323,-0.10556912016690796
9857146,,,-0.017244326448043003,0.867469879518,279,-0.11383961751684198
9858084,,,-0.016625941971966998,0.853658536585,224,-0.121477943562921
9858662,,,-0.012646082038058998,0.8977272727269999,336,-0.08610037928626199
9873849,,,-0.021517139003095997,0.860655737705,207,-0.12293303944026299
9885504,,,-0.015347273266248997,0.8681318681319999,284,-0.10259070633936801
9890357,,,-0.017938086132797997,0.865384615385,274,-0.117783922419712
9901444,,,-0.013921083894225998,0.9010989010989999,338,-0.09082012729449204
9917474,,,-0.020443297841468,0.858267716535,171,-0.11786863179871399
9922527,,,-0.014120872654706997,0.869047619048,285,-0.114917226428457
9926067,,,-0.013106675949492996,0.860465116279,254,-0.10551263323099998
9927432,,,-0.015307476039434,0.8777777777779999,306,-0.10545670130016699
9944269,,,-0.013557102261642001,0.8804347826090001,310,-0.09936579232245195
9947709,,,-0.015076785704853997,0.820224719101,114,-0.13912991811760397
9951300,,,-0.015061311323345997,0.844660194175,123,-0.12834515559701598
44532523,informer,informer,informer,0.862903225806,195,-0.121580260294567
6539593,informer,informer,informer,0.873563218391,293,-0.10743227720995896
448008,informer,informer,informer,0.865168539326,266,-0.10689147147928896
9826308,informer,informer,informer,0.8165137614679999,57,-0.14735253889884004
6539047,informer,informer,informer,0.9130434782610001,348,-0.08462619956302697
9910722,informer,informer,informer,0.851063829787,216,-0.11478399526393698
5329854,informer,informer,informer,0.845238095238,202,-0.13526075763170803
9901964,informer,informer,informer,0.845238095238,204,-0.13889872578385198
57399798,informer,informer,informer,0.8490566037739999,161,-0.14063770063126502
44532204,informer,informer,informer,0.858695652174,248,-0.11750211179010399
44418539,informer,informer,informer,0.863157894737,197,-0.11363617195433298
25218614,informer,informer,informer,informer,informer,informer
6539361,informer,informer,informer,0.44117647058799997,2,-0.37524050767995504
766949,informer,informer,informer,0.873786407767,245,-0.08389673544555501
16048303,informer,informer,informer,0.885416666667,283,-0.09305424649518493
44397010,informer,informer,informer,0.658536585366,29,-0.18228952514337
